,sentence_id,word,ante_cons
12,Sentence: 83,of,cons
13,Sentence: 83,the,cons
14,Sentence: 83,schedule,cons
15,Sentence: 83,",",","
16,Sentence: 83,"""",""""
17,Sentence: 83,he,he
18,Sentence: 83,said,said
19,Sentence: 83,.,.
0,Sentence: 84,Such,cons
1,Sentence: 84,antics,cons
2,Sentence: 84,might,cons
3,Sentence: 84,be,cons
4,Sentence: 84,little,cons
5,Sentence: 84,more,cons
6,Sentence: 84,than,cons
7,Sentence: 84,a,cons
8,Sentence: 84,legal,cons
9,Sentence: 84,curiosity,cons
10,Sentence: 84,were,ante
11,Sentence: 84,it,ante
12,Sentence: 84,not,ante
13,Sentence: 84,for,ante
14,Sentence: 84,the,ante
15,Sentence: 84,fact,ante
16,Sentence: 84,that,ante
17,Sentence: 84,the,ante
18,Sentence: 84,opposition,ante
19,Sentence: 84,Conservative,ante
20,Sentence: 84,Party,ante
21,Sentence: 84,in,ante
22,Sentence: 84,Britain,ante
23,Sentence: 84,has,ante
24,Sentence: 84,said,ante
25,Sentence: 84,it,ante
26,Sentence: 84,would,ante
27,Sentence: 84,",",ante
28,Sentence: 84,once,ante
29,Sentence: 84,in,ante
30,Sentence: 84,office,ante
31,Sentence: 84,",",ante
32,Sentence: 84,call,ante
33,Sentence: 84,a,ante
34,Sentence: 84,referendum,ante
35,Sentence: 84,on,ante
36,Sentence: 84,Lisbon,ante
37,Sentence: 84,if,ante
38,Sentence: 84,the,ante
39,Sentence: 84,treaty,ante
40,Sentence: 84,has,ante
41,Sentence: 84,not,ante
42,Sentence: 84,been,ante
43,Sentence: 84,ratified,ante
44,Sentence: 84,by,ante
45,Sentence: 84,all,ante
46,Sentence: 84,27,ante
47,Sentence: 84,EU,ante
48,Sentence: 84,members,ante
49,Sentence: 84,.,.
0,Sentence: 85,Perhaps,Perhaps
1,Sentence: 85,if,ante
2,Sentence: 85,President,ante
3,Sentence: 85,Obama,ante
4,Sentence: 85,',ante
5,Sentence: 85,s,ante
6,Sentence: 85,position,ante
7,Sentence: 85,had,ante
8,Sentence: 85,been,ante
9,Sentence: 85,that,ante
10,Sentence: 85,the,ante
11,Sentence: 85,sequester,ante
12,Sentence: 85,should,ante
13,Sentence: 85,be,ante
14,Sentence: 85,replaced,ante
15,Sentence: 85,entirely,ante
16,Sentence: 85,with,ante
17,Sentence: 85,tax,ante
18,Sentence: 85,hikes,ante
19,Sentence: 85,on,ante
20,Sentence: 85,the,ante
21,Sentence: 85,wealthy,ante
22,Sentence: 85,he,cons
23,Sentence: 85,',cons
24,Sentence: 85,d,cons
25,Sentence: 85,have,cons
26,Sentence: 85,had,cons
27,Sentence: 85,an,cons
28,Sentence: 85,easier,cons
29,Sentence: 85,time,cons
30,Sentence: 85,building,cons
31,Sentence: 85,enthusiasm,cons
32,Sentence: 85,for,cons
33,Sentence: 85,his,cons
34,Sentence: 85,position,cons
35,Sentence: 85,",",","
36,Sentence: 85,but,but
37,Sentence: 85,that,that
38,Sentence: 85,would,would
39,Sentence: 85,have,have
40,Sentence: 85,been,been
41,Sentence: 85,inconsistent,inconsistent
42,Sentence: 85,with,with
43,Sentence: 85,his,his
44,Sentence: 85,whole,whole
45,Sentence: 85,"""",""""
46,Sentence: 85,balanced,balanced
47,Sentence: 85,approach,approach
48,Sentence: 85,"""",""""
49,Sentence: 85,schtick,schtick
50,Sentence: 85,.,.
0,Sentence: 86,And,And
1,Sentence: 86,now,now
2,Sentence: 86,",",","
3,Sentence: 86,his,his
4,Sentence: 86,"""",""""
5,Sentence: 86,watershed,watershed
6,Sentence: 86,moment,moment
7,Sentence: 86,"""",""""
8,Sentence: 86,letter,letter
9,Sentence: 86,",",","
10,Sentence: 86,which,cons
11,Sentence: 86,leads,cons
12,Sentence: 86,to,cons
13,Sentence: 86,the,cons
14,Sentence: 86,question,cons
15,Sentence: 86,of,cons
16,Sentence: 86,whether,cons
17,Sentence: 86,Icahn,cons
18,Sentence: 86,would,cons
19,Sentence: 86,still,cons
20,Sentence: 86,be,cons
21,Sentence: 86,pressing,cons
22,Sentence: 86,to,cons
23,Sentence: 86,hold,cons
24,Sentence: 86,eBay,cons
25,Sentence: 86,',cons
26,Sentence: 86,s,cons
27,Sentence: 86,board,cons
28,Sentence: 86,accountable,cons
29,Sentence: 86,if,ante
30,Sentence: 86,the,ante
31,Sentence: 86,company,ante
32,Sentence: 86,had,ante
33,Sentence: 86,accepted,ante
34,Sentence: 86,his,ante
35,Sentence: 86,20,ante
36,Sentence: 86,%,ante
37,Sentence: 86,spin,ante
38,Sentence: 86,-,ante
39,Sentence: 86,off,ante
40,Sentence: 86,proposal,ante
41,Sentence: 86,.,.
0,Sentence: 87,Trump,cons
1,Sentence: 87,could,cons
2,Sentence: 87,have,cons
3,Sentence: 87,told,cons
4,Sentence: 87,Bibi,cons
5,Sentence: 87,that,cons
6,Sentence: 87,he,cons
7,Sentence: 87,would,cons
8,Sentence: 87,move,cons
9,Sentence: 87,the,cons
10,Sentence: 87,embassy,cons
11,Sentence: 87,but,ante
12,Sentence: 87,only,ante
13,Sentence: 87,in,ante
14,Sentence: 87,return,ante
15,Sentence: 87,for,ante
16,Sentence: 87,Israel,ante
17,Sentence: 87,halting,ante
18,Sentence: 87,all,ante
19,Sentence: 87,settlement,ante
20,Sentence: 87,-,ante
21,Sentence: 87,building,ante
22,Sentence: 87,beyond,ante
23,Sentence: 87,the,ante
24,Sentence: 87,West,ante
25,Sentence: 87,Bank,ante
26,Sentence: 87,blocks,ante
27,Sentence: 87,in,ante
28,Sentence: 87,the,ante
29,Sentence: 87,densely,ante
30,Sentence: 87,populated,ante
31,Sentence: 87,Arab,ante
32,Sentence: 87,areas,ante
33,Sentence: 87,that,ante
34,Sentence: 87,would,ante
35,Sentence: 87,likely,ante
36,Sentence: 87,be,ante
37,Sentence: 87,put,ante
38,Sentence: 87,under,ante
39,Sentence: 87,Palestinian,ante
40,Sentence: 87,control,ante
41,Sentence: 87,in,ante
42,Sentence: 87,any,ante
43,Sentence: 87,peace,ante
44,Sentence: 87,deal,ante
45,Sentence: 87,.,.
0,Sentence: 88,In,In
1,Sentence: 88,determining,determining
2,Sentence: 88,who,who
3,Sentence: 88,that,that
4,Sentence: 88,is,is
5,Sentence: 88,",",","
6,Sentence: 88,I,I
7,Sentence: 88,will,will
8,Sentence: 88,not,not
9,Sentence: 88,rule,rule
10,Sentence: 88,out,out
11,Sentence: 88,Mr,Mr
12,Sentence: 88,.,.
13,Sentence: 88,Biden,Biden
14,Sentence: 88,just,just
15,Sentence: 88,because,because
16,Sentence: 88,he,ante
17,Sentence: 88,could,ante
18,Sentence: 88,have,ante
19,Sentence: 88,done,ante
20,Sentence: 88,a,ante
21,Sentence: 88,better,ante
22,Sentence: 88,job,ante
23,Sentence: 88,running,ante
24,Sentence: 88,the,ante
25,Sentence: 88,Thomas,ante
26,Sentence: 88,confirmation,ante
27,Sentence: 88,hearings,ante
28,Sentence: 88,resulting,ante
29,Sentence: 88,from,ante
30,Sentence: 88,his,ante
31,Sentence: 88,inability,ante
32,Sentence: 88,.,.
0,Sentence: 89,People,cons
1,Sentence: 89,who,cons
2,Sentence: 89,would,cons
3,Sentence: 89,be,cons
4,Sentence: 89,eating,cons
5,Sentence: 89,cat,cons
6,Sentence: 89,food,cons
7,Sentence: 89,or,cons
8,Sentence: 89,going,cons
9,Sentence: 89,completely,cons
10,Sentence: 89,hungry,cons
11,Sentence: 89,part,cons
12,Sentence: 89,of,cons
13,Sentence: 89,each,cons
14,Sentence: 89,month,cons
15,Sentence: 89,were,ante
16,Sentence: 89,it,ante
17,Sentence: 89,not,ante
18,Sentence: 89,for,ante
19,Sentence: 89,the,ante
20,Sentence: 89,food,ante
21,Sentence: 89,stamp,ante
22,Sentence: 89,program,ante
23,Sentence: 89,Romney,ante
24,Sentence: 89,and,ante
25,Sentence: 89,Ryan,ante
26,Sentence: 89,want,ante
27,Sentence: 89,to,ante
28,Sentence: 89,gut,ante
29,Sentence: 89,.,.
0,Sentence: 90,If,ante
1,Sentence: 90,you,ante
2,Sentence: 90,',ante
3,Sentence: 90,re,ante
4,Sentence: 90,newly,ante
5,Sentence: 90,unemployed,ante
6,Sentence: 90,or,ante
7,Sentence: 90,have,ante
8,Sentence: 90,been,ante
9,Sentence: 90,unemployed,ante
10,Sentence: 90,for,ante
11,Sentence: 90,a,ante
12,Sentence: 90,while,ante
13,Sentence: 90,",",","
14,Sentence: 90,you,cons
15,Sentence: 90,may,cons
16,Sentence: 90,have,cons
17,Sentence: 90,questions,cons
18,Sentence: 90,about,cons
19,Sentence: 90,your,cons
20,Sentence: 90,unemployment,cons
21,Sentence: 90,benefits,cons
22,Sentence: 90,that,cons
23,Sentence: 90,need,cons
24,Sentence: 90,answers,cons
25,Sentence: 90,.,.
0,Sentence: 91,If,ante
1,Sentence: 91,I,ante
2,Sentence: 91,were,ante
3,Sentence: 91,his,ante
4,Sentence: 91,political,ante
5,Sentence: 91,advisor,ante
6,Sentence: 91,",",","
7,Sentence: 91,I,cons
8,Sentence: 91,',cons
9,Sentence: 91,d,cons
10,Sentence: 91,tell,cons
11,Sentence: 91,him,cons
12,Sentence: 91,to,cons
13,Sentence: 91,turn,cons
14,Sentence: 91,the,cons
15,Sentence: 91,heat,cons
16,Sentence: 91,up,cons
17,Sentence: 91,on,cons
18,Sentence: 91,his,cons
19,Sentence: 91,own,cons
20,Sentence: 91,party,cons
21,Sentence: 91,even,cons
22,Sentence: 91,more,cons
23,Sentence: 91,",",cons
24,Sentence: 91,creating,cons
25,Sentence: 91,some,cons
26,Sentence: 91,distance,cons
27,Sentence: 91,politically,cons
28,Sentence: 91,and,cons
29,Sentence: 91,hopefully,cons
30,Sentence: 91,wounding,cons
31,Sentence: 91,their,cons
32,Sentence: 91,pride,cons
33,Sentence: 91,enough,cons
34,Sentence: 91,that,cons
35,Sentence: 91,they,cons
36,Sentence: 91,get,cons
37,Sentence: 91,it,cons
38,Sentence: 91,together,cons
39,Sentence: 91,.,.
0,Sentence: 92,If,ante
1,Sentence: 92,Schwab,ante
2,Sentence: 92,truly,ante
3,Sentence: 92,had,ante
4,Sentence: 92,a,ante
5,Sentence: 92,huge,ante
6,Sentence: 92,moat,ante
7,Sentence: 92,",",","
8,Sentence: 92,these,cons
9,Sentence: 92,competitors,cons
10,Sentence: 92,would,cons
11,Sentence: 92,have,cons
12,Sentence: 92,had,cons
13,Sentence: 92,a,cons
14,Sentence: 92,difficult,cons
15,Sentence: 92,time,cons
16,Sentence: 92,gaining,cons
17,Sentence: 92,any,cons
18,Sentence: 92,traction,cons
19,Sentence: 92,",",","
20,Sentence: 92,which,which
21,Sentence: 92,they,they
22,Sentence: 92,have,have
23,Sentence: 92,.,.
0,Sentence: 93,"""",""""
1,Sentence: 93,I,I
2,Sentence: 93,think,think
3,Sentence: 93,this,cons
4,Sentence: 93,could,cons
5,Sentence: 93,have,cons
6,Sentence: 93,been,cons
7,Sentence: 93,corrected,cons
8,Sentence: 93,without,ante
9,Sentence: 93,this,ante
10,Sentence: 93,really,ante
11,Sentence: 93,seismic,ante
12,Sentence: 93,assault,ante
13,Sentence: 93,on,ante
14,Sentence: 93,the,ante
15,Sentence: 93,Cyprus,ante
16,Sentence: 93,economy,ante
17,Sentence: 93,",",","
18,Sentence: 93,"""",""""
19,Sentence: 93,he,he
20,Sentence: 93,said,said
21,Sentence: 93,.,.
0,Sentence: 94,2008,2008
1,Sentence: 94,was,was
2,Sentence: 94,before,before
3,Sentence: 94,super,super
4,Sentence: 94,-,-
5,Sentence: 94,PACS,PACS
6,Sentence: 94,",",","
7,Sentence: 94,and,and
8,Sentence: 94,an,an
9,Sentence: 94,IRS,IRS
10,Sentence: 94,statement,statement
11,Sentence: 94,says,says
12,Sentence: 94,the,the
13,Sentence: 94,audits,audits
14,Sentence: 94,are,are
15,Sentence: 94,NOT,NOT
16,Sentence: 94,part,part
17,Sentence: 94,of,of
18,Sentence: 94,a,a
19,Sentence: 94,broader,broader
20,Sentence: 94,effort,effort
21,Sentence: 94,:,:
22,Sentence: 94,"""",""""
23,Sentence: 94,The,The
24,Sentence: 94,IRS,IRS
25,Sentence: 94,has,has
26,Sentence: 94,opened,opened
27,Sentence: 94,examinations,examinations
28,Sentence: 94,of,of
29,Sentence: 94,five,five
30,Sentence: 94,donors,donors
31,Sentence: 94,who,who
32,Sentence: 94,had,had
33,Sentence: 94,not,not
34,Sentence: 94,filed,filed
35,Sentence: 94,gift,gift
36,Sentence: 94,tax,tax
37,Sentence: 94,returns,returns
38,Sentence: 94,to,to
39,Sentence: 94,determine,determine
40,Sentence: 94,if,if
41,Sentence: 94,the,the
42,Sentence: 94,donation,donation
43,Sentence: 94,were,were
44,Sentence: 94,taxable,taxable
45,Sentence: 94,gifts,gifts
46,Sentence: 94,and,and
47,Sentence: 94,if,ante
48,Sentence: 94,a,ante
49,Sentence: 94,gift,ante
50,Sentence: 94,tax,ante
51,Sentence: 94,return,ante
52,Sentence: 94,should,ante
53,Sentence: 94,have,ante
54,Sentence: 94,been,ante
55,Sentence: 94,filed,ante
56,Sentence: 94,.,.
57,Sentence: 94,"""",""""
0,Sentence: 95,The,The
1,Sentence: 95,tragedy,tragedy
2,Sentence: 95,",",","
3,Sentence: 95,as,as
4,Sentence: 95,so,so
5,Sentence: 95,often,often
6,Sentence: 95,with,with
7,Sentence: 95,Mr,Mr
8,Sentence: 95,Trump,Trump
9,Sentence: 95,",",","
10,Sentence: 95,is,is
11,Sentence: 95,that,that
12,Sentence: 95,if,ante
13,Sentence: 95,he,ante
14,Sentence: 95,were,ante
15,Sentence: 95,only,ante
16,Sentence: 95,more,ante
17,Sentence: 95,like,ante
18,Sentence: 95,the,ante
19,Sentence: 95,pragmatic,ante
20,Sentence: 95,problem,ante
21,Sentence: 95,-,ante
22,Sentence: 95,solver,ante
23,Sentence: 95,he,ante
24,Sentence: 95,claims,ante
25,Sentence: 95,to,ante
26,Sentence: 95,be,ante
27,Sentence: 95,",",","
28,Sentence: 95,he,cons
29,Sentence: 95,could,cons
30,Sentence: 95,have,cons
31,Sentence: 95,done,cons
32,Sentence: 95,some,cons
33,Sentence: 95,real,cons
34,Sentence: 95,good,cons
35,Sentence: 95,.,.
0,Sentence: 96,Had,ante
1,Sentence: 96,Mr,ante
2,Sentence: 96,.,ante
3,Sentence: 96,Trump,ante
4,Sentence: 96,and,ante
5,Sentence: 96,his,ante
6,Sentence: 96,coterie,ante
7,Sentence: 96,done,ante
8,Sentence: 96,nothing,ante
9,Sentence: 96,wrong,ante
10,Sentence: 96,",",","
11,Sentence: 96,they,cons
12,Sentence: 96,would,cons
13,Sentence: 96,have,cons
14,Sentence: 96,had,cons
15,Sentence: 96,little,cons
16,Sentence: 96,to,cons
17,Sentence: 96,fear,cons
18,Sentence: 96,from,cons
19,Sentence: 96,the,cons
20,Sentence: 96,special,cons
21,Sentence: 96,counsel,cons
22,Sentence: 96,",",","
23,Sentence: 96,and,and
24,Sentence: 96,a,a
25,Sentence: 96,report,report
26,Sentence: 96,from,from
27,Sentence: 96,Mr,Mr
28,Sentence: 96,.,.
29,Sentence: 96,Mueller,Mueller
30,Sentence: 96,that,that
31,Sentence: 96,cleared,cleared
32,Sentence: 96,him,him
33,Sentence: 96,would,would
34,Sentence: 96,be,be
35,Sentence: 96,the,the
36,Sentence: 96,gold,gold
37,Sentence: 96,seal,seal
38,Sentence: 96,of,of
39,Sentence: 96,approval,approval
40,Sentence: 96,.,.
0,Sentence: 97,Had,ante
1,Sentence: 97,the,ante
2,Sentence: 97,latest,ante
3,Sentence: 97,regulations,ante
4,Sentence: 97,been,ante
5,Sentence: 97,in,ante
6,Sentence: 97,place,ante
7,Sentence: 97,in,ante
8,Sentence: 97,2009,ante
9,Sentence: 97,",",","
10,Sentence: 97,estimates,estimates
11,Sentence: 97,Autonomous,Autonomous
12,Sentence: 97,",",","
13,Sentence: 97,a,a
14,Sentence: 97,research,research
15,Sentence: 97,firm,firm
16,Sentence: 97,",",","
17,Sentence: 97,Deutsches,cons
18,Sentence: 97,ratio,cons
19,Sentence: 97,would,cons
20,Sentence: 97,have,cons
21,Sentence: 97,been,cons
22,Sentence: 97,a,cons
23,Sentence: 97,threadbare,cons
24,Sentence: 97,2,cons
25,Sentence: 97,.,cons
26,Sentence: 97,4,cons
27,Sentence: 97,%,cons
28,Sentence: 97,",",cons
29,Sentence: 97,and,cons
30,Sentence: 97,just,cons
31,Sentence: 97,5,cons
32,Sentence: 97,.,cons
33,Sentence: 97,5,cons
34,Sentence: 97,%,cons
35,Sentence: 97,even,cons
36,Sentence: 97,in,cons
37,Sentence: 97,mid,cons
38,Sentence: 97,-,cons
39,Sentence: 97,2012,cons
40,Sentence: 97,.,.
0,Sentence: 98,It,It
1,Sentence: 98,','
2,Sentence: 98,s,s
3,Sentence: 98,unlikely,unlikely
4,Sentence: 98,that,that
5,Sentence: 98,moderates,moderates
6,Sentence: 98,were,were
7,Sentence: 98,simply,simply
8,Sentence: 98,renaming,renaming
9,Sentence: 98,themselves,themselves
10,Sentence: 98,as,as
11,Sentence: 98,conservatives,conservatives
12,Sentence: 98,;,;
13,Sentence: 98,if,ante
14,Sentence: 98,that,ante
15,Sentence: 98,had,ante
16,Sentence: 98,happened,ante
17,Sentence: 98,",",","
18,Sentence: 98,you,cons
19,Sentence: 98,wouldn,cons
20,Sentence: 98,',cons
21,Sentence: 98,t,cons
22,Sentence: 98,have,cons
23,Sentence: 98,seen,cons
24,Sentence: 98,a,cons
25,Sentence: 98,sharp,cons
26,Sentence: 98,decline,cons
27,Sentence: 98,in,cons
28,Sentence: 98,the,cons
29,Sentence: 98,share,cons
30,Sentence: 98,of,cons
31,Sentence: 98,the,cons
32,Sentence: 98,electorate,cons
33,Sentence: 98,who,cons
34,Sentence: 98,voted,cons
35,Sentence: 98,for,cons
36,Sentence: 98,Obama,cons
37,Sentence: 98,in,cons
38,Sentence: 98,2008,cons
39,Sentence: 98,.,.
0,Sentence: 99,The,The
1,Sentence: 99,aggressive,aggressive
2,Sentence: 99,pricing,pricing
3,Sentence: 99,poses,poses
4,Sentence: 99,a,a
5,Sentence: 99,risk,risk
6,Sentence: 99,to,to
7,Sentence: 99,their,their
8,Sentence: 99,profit,profit
9,Sentence: 99,margins,margins
10,Sentence: 99,",",","
11,Sentence: 99,but,but
12,Sentence: 99,I,cons
13,Sentence: 99,doubt,cons
14,Sentence: 99,they,cons
15,Sentence: 99,would,cons
16,Sentence: 99,have,cons
17,Sentence: 99,bid,cons
18,Sentence: 99,so,cons
19,Sentence: 99,low,cons
20,Sentence: 99,if,ante
21,Sentence: 99,they,ante
22,Sentence: 99,didn,ante
23,Sentence: 99,',ante
24,Sentence: 99,t,ante
25,Sentence: 99,think,ante
26,Sentence: 99,they,ante
27,Sentence: 99,could,ante
28,Sentence: 99,make,ante
29,Sentence: 99,a,ante
30,Sentence: 99,profit,ante
31,Sentence: 99,on,ante
32,Sentence: 99,the,ante
33,Sentence: 99,deal,ante
34,Sentence: 99,.,.
0,Sentence: 100,Oh,Oh
1,Sentence: 100,if,ante
2,Sentence: 100,only,ante
3,Sentence: 100,students,ante
4,Sentence: 100,knew,ante
5,Sentence: 100,how,ante
6,Sentence: 100,easy,ante
7,Sentence: 100,this,ante
8,Sentence: 100,stuff,ante
9,Sentence: 100,is,ante
10,Sentence: 100,to,ante
11,Sentence: 100,spot,ante
12,Sentence: 100,",",","
13,Sentence: 100,the,cons
14,Sentence: 100,entire,cons
15,Sentence: 100,practice,cons
16,Sentence: 100,would,cons
17,Sentence: 100,cease,cons
18,Sentence: 100,worldwide,cons
19,Sentence: 100,!,!
20,Sentence: 100,First,First
21,Sentence: 100,off,off
22,Sentence: 100,",",","
23,Sentence: 100,there,there
24,Sentence: 100,are,are
25,Sentence: 100,now,now
26,Sentence: 100,many,many
27,Sentence: 100,computer,computer
28,Sentence: 100,-,-
29,Sentence: 100,based,based
30,Sentence: 100,plagiarism,plagiarism
31,Sentence: 100,checkers,checkers
32,Sentence: 100,(,(
33,Sentence: 100,e,e
34,Sentence: 100,.,.
35,Sentence: 100,g,g
36,Sentence: 100,.,.
37,Sentence: 100,",",","
38,Sentence: 100,"""",""""
39,Sentence: 100,turnitin,turnitin
40,Sentence: 100,"""",""""
41,Sentence: 100,via,via
42,Sentence: 100,BlackBoard,BlackBoard
43,Sentence: 100,),)
44,Sentence: 100,.,.
45,Sentence: 100,Let,Let
46,Sentence: 100,alone,alone
47,Sentence: 100,the,the
48,Sentence: 100,power,power
49,Sentence: 100,of,of
50,Sentence: 100,the,the
51,Sentence: 100,Google,Google
52,Sentence: 100,search,search
53,Sentence: 100,engine,engine
54,Sentence: 100,.,.
0,Sentence: 101,New,ante
1,Sentence: 101,Labour,ante
2,Sentence: 101,',ante
3,Sentence: 101,s,ante
4,Sentence: 101,creation,ante
5,Sentence: 101,of,ante
6,Sentence: 101,the,ante
7,Sentence: 101,Financial,ante
8,Sentence: 101,Services,ante
9,Sentence: 101,Authority,ante
10,Sentence: 101,"""",ante
11,Sentence: 101,could,ante
12,Sentence: 101,have,ante
13,Sentence: 101,worked,ante
14,Sentence: 101,well,ante
15,Sentence: 101,"""",ante
16,Sentence: 101,",",","
17,Sentence: 101,she,she
18,Sentence: 101,says,says
19,Sentence: 101,",",","
20,Sentence: 101,but,but
21,Sentence: 101,"""",""""
22,Sentence: 101,the,the
23,Sentence: 101,chancellor,chancellor
24,Sentence: 101,then,then
25,Sentence: 101,wrecked,wrecked
26,Sentence: 101,any,any
27,Sentence: 101,chance,chance
28,Sentence: 101,it,it
29,Sentence: 101,had,had
30,Sentence: 101,of,of
31,Sentence: 101,being,being
32,Sentence: 101,effective,effective
33,Sentence: 101,with,with
34,Sentence: 101,the,the
35,Sentence: 101,','
36,Sentence: 101,light,light
37,Sentence: 101,touch,touch
38,Sentence: 101,','
39,Sentence: 101,approach,approach
40,Sentence: 101,to,to
41,Sentence: 101,regulation,regulation
42,Sentence: 101,"""",""""
43,Sentence: 101,.,.
0,Sentence: 102,But,But
1,Sentence: 102,try,cons
2,Sentence: 102,considering,cons
3,Sentence: 102,how,cons
4,Sentence: 102,employees,cons
5,Sentence: 102,',cons
6,Sentence: 102,wage,cons
7,Sentence: 102,negotiations,cons
8,Sentence: 102,with,cons
9,Sentence: 102,the,cons
10,Sentence: 102,government,cons
11,Sentence: 102,might,cons
12,Sentence: 102,look,cons
13,Sentence: 102,if,ante
14,Sentence: 102,there,ante
15,Sentence: 102,were,ante
16,Sentence: 102,no,ante
17,Sentence: 102,public,ante
18,Sentence: 102,-,ante
19,Sentence: 102,sector,ante
20,Sentence: 102,unions,ante
21,Sentence: 102,.,.
0,Sentence: 103,"""",""""
1,Sentence: 103,Had,ante
2,Sentence: 103,Treasury,ante
3,Sentence: 103,allowed,ante
4,Sentence: 103,GMAC,ante
5,Sentence: 103,to,ante
6,Sentence: 103,fail,ante
7,Sentence: 103,",",","
8,Sentence: 103,no,cons
9,Sentence: 103,single,cons
10,Sentence: 103,competitor,cons
11,Sentence: 103,or,cons
12,Sentence: 103,group,cons
13,Sentence: 103,of,cons
14,Sentence: 103,competitors,cons
15,Sentence: 103,could,cons
16,Sentence: 103,have,cons
17,Sentence: 103,stepped,cons
18,Sentence: 103,in,cons
19,Sentence: 103,to,cons
20,Sentence: 103,absorb,cons
21,Sentence: 103,GMAC,cons
22,Sentence: 103,',cons
23,Sentence: 103,s,cons
24,Sentence: 103,entire,cons
25,Sentence: 103,loan,cons
26,Sentence: 103,portfolio,cons
27,Sentence: 103,",",","
28,Sentence: 103,"""",""""
29,Sentence: 103,she,she
30,Sentence: 103,said,said
31,Sentence: 103,",",","
32,Sentence: 103,adding,adding
33,Sentence: 103,that,that
34,Sentence: 103,GM,GM
35,Sentence: 103,estimated,estimated
36,Sentence: 103,that,that
37,Sentence: 103,a,a
38,Sentence: 103,new,new
39,Sentence: 103,provider,provider
40,Sentence: 103,would,would
41,Sentence: 103,have,have
42,Sentence: 103,taken,taken
43,Sentence: 103,up,up
44,Sentence: 103,to,to
45,Sentence: 103,six,six
46,Sentence: 103,months,months
47,Sentence: 103,to,to
48,Sentence: 103,create,create
49,Sentence: 103,the,the
50,Sentence: 103,infrastructure,infrastructure
51,Sentence: 103,necessary,necessary
52,Sentence: 103,to,to
53,Sentence: 103,fill,fill
54,Sentence: 103,the,the
55,Sentence: 103,void,void
56,Sentence: 103,created,created
57,Sentence: 103,by,by
58,Sentence: 103,a,a
59,Sentence: 103,GMAC,GMAC
60,Sentence: 103,failure,failure
61,Sentence: 103,.,.
0,Sentence: 104,In,In
1,Sentence: 104,the,the
2,Sentence: 104,athletic,athletic
3,Sentence: 104,realm,realm
4,Sentence: 104,it,cons
5,Sentence: 104,would,cons
6,Sentence: 104,have,cons
7,Sentence: 104,made,cons
8,Sentence: 104,sense,cons
9,Sentence: 104,if,ante
10,Sentence: 104,Joe,ante
11,Sentence: 104,had,ante
12,Sentence: 104,become,ante
13,Sentence: 104,a,ante
14,Sentence: 104,runner,ante
15,Sentence: 104,",",ante
16,Sentence: 104,depending,ante
17,Sentence: 104,only,ante
18,Sentence: 104,on,ante
19,Sentence: 104,himself,ante
20,Sentence: 104,for,ante
21,Sentence: 104,victory,ante
22,Sentence: 104,.,.
0,Sentence: 105,Overall,Overall
1,Sentence: 105,",",","
2,Sentence: 105,those,cons
3,Sentence: 105,people,cons
4,Sentence: 105,may,cons
5,Sentence: 105,still,cons
6,Sentence: 105,be,cons
7,Sentence: 105,better,cons
8,Sentence: 105,off,cons
9,Sentence: 105,than,cons
10,Sentence: 105,they,cons
11,Sentence: 105,would,cons
12,Sentence: 105,be,cons
13,Sentence: 105,if,ante
14,Sentence: 105,New,ante
15,Sentence: 105,Jersey,ante
16,Sentence: 105,had,ante
17,Sentence: 105,never,ante
18,Sentence: 105,created,ante
19,Sentence: 105,it,ante
20,Sentence: 105,.,.
0,Sentence: 106,"""",""""
1,Sentence: 106,Because,ante
2,Sentence: 106,they,ante
3,Sentence: 106,should,ante
4,Sentence: 106,have,ante
5,Sentence: 106,seen,ante
6,Sentence: 106,????,????
7,Sentence: 106,"""",""""
0,Sentence: 107,He,cons
1,Sentence: 107,might,cons
2,Sentence: 107,have,cons
3,Sentence: 107,been,cons
4,Sentence: 107,keen,cons
5,Sentence: 107,on,cons
6,Sentence: 107,income,cons
7,Sentence: 107,",",","
8,Sentence: 107,if,if
9,Sentence: 107,not,not
10,Sentence: 107,for,for
11,Sentence: 107,knowing,knowing
12,Sentence: 107,that,that
13,Sentence: 107,guaranteeing,guaranteeing
14,Sentence: 107,a,a
15,Sentence: 107,long,long
16,Sentence: 107,-,-
17,Sentence: 107,term,term
18,Sentence: 107,sustainable,sustainable
19,Sentence: 107,income,income
20,Sentence: 107,from,from
21,Sentence: 107,equities,equities
22,Sentence: 107,without,ante
23,Sentence: 107,being,ante
24,Sentence: 107,hugely,ante
25,Sentence: 107,diversified,ante
26,Sentence: 107,was,ante
27,Sentence: 107,a,ante
28,Sentence: 107,tricky,ante
29,Sentence: 107,business,ante
30,Sentence: 107,.,.
0,Sentence: 108,"""",""""
1,Sentence: 108,Had,Had
2,Sentence: 108,any,any
3,Sentence: 108,individual,individual
4,Sentence: 108,other,other
5,Sentence: 108,than,than
6,Sentence: 108,these,these
7,Sentence: 108,individuals,individuals
8,Sentence: 108,",",","
9,Sentence: 108,who,who
10,Sentence: 108,worked,worked
11,Sentence: 108,immediately,immediately
12,Sentence: 108,for,for
13,Sentence: 108,President,President
14,Sentence: 108,Trump,Trump
15,Sentence: 108,",",","
16,Sentence: 108,performed,performed
17,Sentence: 108,these,these
18,Sentence: 108,actions,actions
19,Sentence: 108,",",","
20,Sentence: 108,"""",""""
